Stats on top 100 results,,,,,,,,,,
keyword,count,average confidence,max confidence,Hits / 1430172,average confidence of top 10%,meaning,relevant,relative count,relative hits,sample weight
27.01.12,2,0.000371,0.0004547,4352,0.1584896122,Letters or numerals forming a figure in the shape of an arc of a circle,,0.02,0.0030429906,
02.01.01,2,0.0002711,0.0004415,3806,0.1584896122,"Heads, busts",,0.02,0.0026612184,
01.03.15,2,0.00025195,0.0003158,1653,0.1584896122,"Sun with rays constituted by rectilinear lines, sheaves of lines or bands",,0.02,0.001155805,
03.11.10,2,0.000096035,0.0001081,445,0.1584896122,"Chameleons, lizards, salamanders",,0.02,0.0003111514,
18.03.05,2,0.000110975,0.0001518,385,0.1584896122,"Ancient sailing boats, with a pronounced sheer, and towering superstructures fore and after",,0.02,0.0002691984,
01.15.24,2,0.000268275,0.0004415,1599,0.1584896122,"Waves, sound and micro waves.",,0.02,0.0011180473,
27.99.03,2,0.00013335,0.0001416,6684,0.1584896122,Letter “C”,,0.02,0.0046735637,
06.07.04,2,0.00031525,0.0003351,512,0.1584896122,Built-up areas,,0.02,0.0003579989,
01.05.23,2,0.0001986,0.0002954,1012,0.1584896122,Other representations of the Earth or of the terrestrial globe,,0.02,0.0007076072,
01.05.24,2,0.0001627,0.0002003,1593,0.1584896122,Saturn,,0.02,0.001113852,
03.07.06,2,0.0002943,0.0003013,879,0.1584896122,"Ducks, geese, swans",,0.02,0.0006146114,
02.05.23,1,0.0001009,0.0001009,473,0.1584896122,Children stylized,,0.01,0.0003307295,
06.01.02,1,0.0001704,0.0001704,1395,0.1584896122,"Mountains, mountain landscapes",,0.01,0.0009754072,
24.15.17,1,0.000193,0.000193,1112,0.1584896122,Arrows formed by an inscription,,0.01,0.0007775289,
11.01.02,1,0.00007167,0.00007167,401,0.1584896122,Spoons,,0.01,0.0002803859,
05.01.12,1,8.90105713491E-005,8.90105713491E-005,780,0.1584896122,"Palm trees, banana trees",,0.01,0.0005453889,
03.07.99,1,0.0004547,0.0004547,1037,0.1584896122,Birds heads,,0.01,0.0007250876,
03.07.98,1,0.00009505,0.00009505,623,0.1584896122,,,0.01,0.0004356119,
26.04.01,1,0.00008526,0.00008526,22617,0.1584896122,Squares,,0.01,0.0158141818,
02.09.04,1,0.0001482,0.0001482,2298,0.1584896122,"Eyes, iris",,0.01,0.0016067997,
03.07.17,1,0.0005608,0.0005608,2132,0.1584896122,"Wings, stylized or not",,0.01,0.0014907298,
17.01.02,1,0.0001354,0.0001354,777,0.1584896122,Circular dials with or without hands,,0.01,0.0005432913,
18.01.23,1,0.0001018,0.0001018,1018,0.1584896122,Stylized land vehicles,,0.01,0.0007118025,
26.07.20,1,8.90105713491E-005,8.90105713491E-005,3729,0.1584896122,Quadrilaterals with lines,,0.01,0.0026073787,
15.01.17,1,0.00007743,0.00007743,353,0.1584896122,"Parts of machines for industry or agriculture, of industrial installations or of motors and engines (including robotic arms)",,0.01,0.0002468235,
03.02.26,1,0.0001478,0.0001478,524,0.1584896122,Animals of Series II standing,,0.01,0.0003663895,
03.01.24,1,0.0001823,0.0001823,2555,0.1584896122,Animals of Series I stylized,,0.01,0.0017864984,
03.07.16,1,0.0003013,0.0003013,3145,0.1584896122,Birds in flight or with outspread wings,,0.01,0.0021990362,
05.03.11,1,0.0001591,0.0001591,3353,0.1584896122,Other leaves,,0.01,0.0023444733,
05.03.16,1,0.00008394,0.00008394,835,0.1584896122,,,0.01,0.0005838459,
19.09.02,1,0.0004415,0.0004415,163,0.1584896122,"Amphorae with or without handles, pitchers",,0.01,0.0001139723,
01.15.15,1,0.00008112,0.00008112,6098,0.1584896122,Drops,,0.01,0.0042638228,
05.05.07,1,0.0001431,0.0001431,41,0.1584896122,"Lilac or other flowers growing in vertical clusters, lavender",,0.01,2.86678805066803E-005,
15.07.15,1,0.00007743,0.00007743,384,0.1584896122,"Gearing, several wheels in juxtaposition, transmission wheels",,0.01,0.0002684992,
25.12.99,1,0.0008607,0.0008607,946,0.1584896122,Rainbow colours surfaces or backgrounds,,0.01,0.0006614589,
04.01.02,1,0.000099,0.000099,260,0.1584896122,"Winged children (cherubs, cupids)",,0.01,0.0001817963,
05.07.10,1,0.0001704,0.0001704,942,0.1584896122,Grapes (single specimens or bunches),,0.01,0.000658662,
26.11.21,1,0.0001018,0.0001018,1136,0.1584896122,Set of lines evoking speed or propulsion,,0.01,0.0007943101,
02.03.22,1,0.0001158,0.0001158,218,0.1584896122,"Allegorical or mythological female personages, witches, grotesque women",,0.01,0.0001524292,
24.17.09,1,0.0001035,0.0001035,1983,0.1584896122,"Other mathematical symbols, %, pi, factor2",,0.01,0.0013865465,
24.01.20,1,0.00008863,0.00008863,1724,0.1584896122,Shields with figurative elements or inscriptions placed outside in any other way,,0.01,0.0012054494,
04.02.01,1,0.00007553,0.00007553,64,0.1584896122,Centaurs,,0.01,4.47498622543302E-005,
24.03.08,1,0.0001386,0.0001386,1438,0.1584896122,"Seals or stamps, elliptical",,0.01,0.0010054735,
26.04.22,1,0.00008526,0.00008526,30432,0.1584896122,Quadrilaterals containing other inscriptions,,0.01,0.0212785595,
03.02.07,1,0.0001278,0.0001278,281,0.1584896122,"Hippopotamus, rhinoceros",,0.01,0.0001964799,
24.01.12,1,0.0005608,0.0005608,423,0.1584896122,Shields containing representations of manufactured or industrial articles,,0.01,0.0002957686,
24.01.13,1,0.00008863,0.00008863,737,0.1584896122,Shields containing other figurative elements,,0.01,0.0005153226,
24.17.17,1,0.00007015,0.00007015,1807,0.1584896122,At-symbol : @,,0.01,0.0012634844,
24.01.18,1,0.0005608,0.0005608,1767,0.1584896122,Shields surmounted by figurative elements or inscriptions,,0.01,0.0012355157,
19.03.03,1,0.0001478,0.0001478,1594,0.1584896122,Small non-cylindrical or non-elliptical containers,,0.01,0.0011145513,
26.11.97,1,0.0001416,0.0001416,4507,0.1584896122,Curved lines in the form of a crescent moon,,0.01,0.0031513692,
02.01.91,1,0.00008394,0.00008394,327,0.1584896122,"Men on bicycle, on motorcycle",,0.01,0.0002286438,
07.11.15,1,0.00009167,0.00009167,71,0.1584896122,Railway lines,,0.01,4.96443784383976E-005,
24.09.03,1,0.0001047,0.0001047,905,0.1584896122,Stylized or fanciful crowns,,0.01,0.000632791,
24.09.02,1,0.0001047,0.0001047,2708,0.1584896122,Crowns open at the top,,0.01,0.0018934785,
19.13.22,1,0.0002024,0.0002024,66,0.1584896122,Stethoscopes,,0.01,4.61482954497781E-005,
09.01.11,1,0.00007167,0.00007167,733,0.1584896122,"Cloth, network, flat linen, curtains, carpets, towels, sheet, table-cloths, handkerchiefs and babies’ napkins",,0.01,0.0005125258,
02.03.17,1,0.0001431,0.0001431,386,0.1584896122,"Women seated, kneeling or lying down",,0.01,0.0002698976,
29.01.04,1,0.0001515,0.0001515,30911,0.1584896122,Blue,,0.01,0.0216134843,
29.01.05,1,0.0001515,0.0001515,2703,0.1584896122,Violet,,0.01,0.0018899825,
05.09.17,1,0.00007826,0.00007826,473,0.1584896122,Tomatoes,,0.01,0.0003307295,
29.01.07,1,0.0001386,0.0001386,1980,0.1584896122,Brown,,0.01,0.0013844489,
26.11.06,1,0.0003142,0.0003142,10867,0.1584896122,"Thick lines, bands",,0.01,0.0075983868,
03.05.07,1,0.00008275,0.00008275,319,0.1584896122,"Rats, mice, moles, hamsters",,0.01,0.0002230501,
24.01.03,1,0.0005608,0.0005608,1863,0.1584896122,"Shields containing representations of geometrical figures or solids, lines, bands or partitions",,0.01,0.0013026405,
26.11.01,1,0.0001416,0.0001416,16823,0.1584896122,One line or one band,,0.01,0.0117629208,
02.05.01,1,0.0001009,0.0001009,780,0.1584896122,"Heads, busts",,0.01,0.0005453889,
25.07.21,1,8.90105713491E-005,8.90105713491E-005,4583,0.1584896122,Surfaces or backgrounds covered with straight lines or bands,,0.01,0.0032045097,
02.05.02,1,0.00009387,0.00009387,885,0.1584896122,Boys,,0.01,0.0006188067,
02.01.22,1,0.0004415,0.0004415,252,0.1584896122,"Allegorical or mythological masculine personages, saints",,0.01,0.0001762026,
03.13.10,1,0.00007507,0.00007507,64,0.1584896122,Beetles,,0.01,4.47498622543302E-005,
27.03.15,1,0.0001284,0.0001284,10380,0.1584896122,Letters or numerals representing a figurative element,,0.01,0.0072578683,
27.03.12,1,0.0001251,0.0001251,3325,0.1584896122,Letters or numerals representing a heavenly body or a natural phenomenon,,0.01,0.0023248952,
27.03.11,1,0.0002749,0.0002749,3019,0.1584896122,Letters or numerals representing a plant,,0.01,0.0021109349,
26.03.04,1,0.0008607,0.0008607,3441,0.1584896122,"Several triangles, juxtaposed, joined or intersecting",,0.01,0.0024060043,
26.04.05,1,0.00008526,0.00008526,45824,0.1584896122,One quadrilateral,,0.01,0.0320409014,
01.07.06,1,0.00009167,0.00009167,1132,0.1584896122,"Crescent moon, half-moon",,0.01,0.0007915132,
01.11.08,1,0.00007167,0.00007167,1409,0.1584896122,"Stars grouped in circles, ovals or other geometrical figures",,0.01,0.0009851962,
29.01.99,1,0.0001515,0.0001515,2807,0.1584896122,Pink,,0.01,0.001962701,
02.09.16,1,0.00008591,0.00008591,185,0.1584896122,Hands joined in handshake,,0.01,0.0001293551,
28.01,1,0.0002059,0.0002059,1683,0.1584896122,,,0.01,0.0011767815,
28.03,1,0.000123,0.000123,6290,0.1584896122,INSCRIPTIONS IN CHINESE OR JAPANESE CHARACTERS,,0.01,0.0043980724,
26.01.22,1,0.00007198,0.00007198,2343,0.1584896122,Circles containing inscriptions arranged in some other form,,0.01,0.0016382645,
26.01.18,1,0.000123,0.000123,9301,0.1584896122,Circles containing one or more letters,,0.01,0.0065034136,
26.01.19,1,0.00007172,0.00007172,4478,0.1584896122,Circles with inscriptions projecting beyond the circumference,,0.01,0.0031310919,
05.05.21,1,0.0002048,0.0002048,7200,0.1584896122,One flower,,0.01,0.0050343595,
02.01.12,1,0.0003351,0.0003351,181,0.1584896122,"Sailors, seamen, fishermen, pirates",,0.01,0.0001265582,
25.03.03,1,0.00007123,0.00007123,3741,0.1584896122,Elongated surfaces with two short sides convex or concave,,0.01,0.0026157693,
26.07.04,1,0.0001591,0.0001591,3930,0.1584896122,Circles or ellipses with lines (except 26.7.3.),,0.01,0.0027479212,
03.13.01,1,0.000193,0.000193,1687,0.1584896122,Butterflies,,0.01,0.0011795784,
27.01.16,1,0.0001268,0.0001268,855,0.1584896122,"Letters or numerals in perspective (decreasing towards the center, towards one extremity or towards both extremities - rectilinear)",,0.01,0.0005978302,
07.05.06,1,0.0004415,0.0004415,157,0.1584896122,Ancient temples or parts thereof,,0.01,0.000109777,
01.15.05,1,0.0001416,0.0001416,2531,0.1584896122,Flames,,0.01,0.0017697172,
07.01.24,1,0.00007198,0.00007198,3274,0.1584896122,Dwellings or buildings stylized,,0.01,0.0022892351,
03.03.01,1,0.0001478,0.0001478,1765,0.1584896122,"Horses, mules",,0.01,0.0012341173,
01.01.05,1,0.00008394,0.00008394,2575,0.1584896122,More than three stars,,0.01,0.0018004827,
02.09.01,1,0.0002024,0.0002024,6317,0.1584896122,Hearts,,0.01,0.0044169512,
18.05.03,1,0.00009167,0.00009167,893,0.1584896122,Stylized aeroplanes,,0.01,0.0006244004,
06.19.01,1,0.0001354,0.0001354,540,0.1584896122,Other landscapes,,0.01,0.000377577,
26.01.04,1,0.0003158,0.0003158,2969,0.1584896122,Two circles one inside the other,,0.01,0.0020759741,
03.13.24,1,0.00007507,0.00007507,1371,0.1584896122,Insects or spiders stylized,,0.01,0.000958626,
02.01.04,1,0.0004415,0.0004415,1268,0.1584896122,"Men wearing folk or historical costume, cowboys, king, indian, mexican, pirat, viking, Napoleon",,0.01,0.0008866066,
02.01.08,1,0.0001353,0.0001353,2166,0.1584896122,"Acrobats, athletes, dancers, jugglers, nude men, men practising sports, men on bicycle, on motorcycle etc. (except 2.1.2, 2.1.12, 2.1.14, 2.1.20 and 2.1.21)",,0.01,0.0015145032,
04.02.11,1,0.0001214,0.0001214,154,0.1584896122,"Sirens, naiads",,0.01,0.0001076794,
25.07.07,1,0.0002749,0.0002749,1297,0.1584896122,"Surfaces or backgrounds covered with dots, spickled, recycled paper-like surfaces",,0.01,0.0009068839,
14.07.01,1,0.0005608,0.0005608,293,0.1584896122,"Hammers, sledge-hammers, mallets, croquet mallets",,0.01,0.0002048705,
01.01.02,1,0.00007167,0.00007167,7465,0.1584896122,One star,,0.01,0.0052196519,
04.03.03,1,0.00006919,0.00006919,681,0.1584896122,Dragons,,0.01,0.0004761665,
02.03.11,1,0.0001091,0.0001091,240,0.1584896122,"Women cooking or doing housework, waitresses",,0.01,0.000167812,
26.02.01,1,0.0008607,0.0008607,929,0.1584896122,Segments of circles or ellipses (except 26.2.7),,0.01,0.0006495722,
27.99.12,1,0.00009362,0.00009362,3032,0.1584896122,Letter “L”,,0.01,0.0021200247,
06.19.15,1,0.0006347,0.0006347,39,0.1584896122,Landscapes with windmill(s),,0.01,2.72694473112325E-005,
03.09.02,1,0.000335,0.000335,245,0.1584896122,Squali (sharks),,0.01,0.0001713081,
03.09.03,1,0.0008607,0.0008607,151,0.1584896122,"Cetaceans (sperm whales, whales, orcs, grampus, killer whales)",,0.01,0.0001055817,
05.05.19,1,0.0002048,0.0002048,2477,0.1584896122,"Other flowers, blossoms; flowers or blossoms of trees (cherry trees, peach trees, apple trees) and of bushes; flowers of protea and strelitzia, petals",,0.01,0.0017319595,
05.01.02,1,0.0002059,0.0002059,115,0.1584896122,Trees or bushes of oblong shape (poplars),,0.01,8.04099087382497E-005,
05.01.03,1,0.263168992,0.263168992,875,0.1584896122,Trees or bushes of some other shape,1,0.01,0.0006118145,
18.03.09,1,0.00009505,0.00009505,350,0.1584896122,Other sailing boats,,0.01,0.0002447258,
25.01.25,1,0.0002208,0.0002208,4406,0.1584896122,Other ornamental motifs,,0.01,0.0030807483,
03.01.04,1,0.0001823,0.0001823,792,0.1584896122,Tigers or other large felines,,0.01,0.0005537795,
18.03.03,1,0.0001659,0.0001659,240,0.1584896122,"Viking boats, galleys, boats with a single square sail (set on a yard slung horizontally from the mast)",,0.01,0.000167812,
26.99.19,1,0.00007507,0.00007507,2935,0.1584896122,Ellipses with inscriptions projecting beyond the circumference,,0.01,0.0020522007,
03.05.26,1,0.00008275,0.00008275,479,0.1584896122,Animals of Series V standing,,0.01,0.0003349248,
03.05.24,1,0.00008275,0.00008275,701,0.1584896122,Animals of Series V stylized,,0.01,0.0004901508,
24.15.07,1,0.00007587,0.00007587,1035,0.1584896122,"Arrows combined with a letter, monogram or numeral(s)",,0.01,0.0007236892,
24.15.03,1,0.00007198,0.00007198,1696,0.1584896122,More than two arrows,,0.01,0.0011858713,
27.99.07,1,0.000193,0.000193,4461,0.1584896122,Letter “G”,,0.01,0.0031192052,
27.99.05,1,0.00007587,0.00007587,4912,0.1584896122,Letter “E”,,0.01,0.0034345519,
05.07.21,1,0.00007123,0.00007123,306,0.1584896122,"Other fruits (except 5.7.9), cotton bolls, pomegranates",,0.01,0.0002139603,
27.99.08,1,0.000123,0.000123,3167,0.1584896122,Letter “H”,,0.01,0.002214419,
27.05.04,1,0.0002212,0.0002212,1011,0.1584896122,Letters embellished or decorated with a drawing,,0.01,0.000706908,
05.13.06,1,0.0001704,0.0001704,174,0.1584896122,Decorations of vine branches,,0.01,0.0001216637,
18.01.14,1,0.0001018,0.0001018,113,0.1584896122,Other land vehicles,,0.01,7.90114755428018E-005,
18.01.12,1,0.00009167,0.00009167,62,0.1584896122,Locomotives,,0.01,4.33514290588824E-005,
05.01.07,1,0.0001529,0.0001529,218,0.1584896122,Three trees or three bushes,,0.01,0.0001524292,
24.17.25,1,0.0002212,0.0002212,4145,0.1584896122,"Other signs, notations or symbols, º (temp), #, bar codes",,0.01,0.0028982528,
,,,,,,,,0,0,
WB,,,,,,,,0,0,
26.01.03,25,0.003109268,0.03431,30880,0.059107,One circle,,0.25,0.0215918085,
24.01.15,19,0.0288155393,0.3076,2418,0.059107,Shields containing inscriptions,1,0.19,0.0016907057,
26.01.18,17,0.0021840941,0.006699,9301,0.059107,Circles containing one or more letters,,0.17,0.0065034136,
27.05.21,12,0.0018641083,0.006699,29138,0.059107,One letter,,0.12,0.0203737732,
27.99.16,10,0.00246233,0.006699,4867,0.059107,Letter “P”,,0.1,0.0034030872,
27.05.22,9,0.0024763556,0.01001,14566,0.059107,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.09,0.010184789,
27.99.03,8,0.00166175,0.00297,6684,0.059107,Letter “C”,,0.08,0.0046735637,
27.99.22,7,0.0030655286,0.01001,3084,0.059107,Letter “V”,,0.07,0.002156384,
24.17.25,7,0.0019967857,0.004543,4145,0.059107,"Other signs, notations or symbols, º (temp), #, bar codes",,0.07,0.0028982528,
26.03.18,5,0.00137392,0.001755,747,0.059107,Triangles containing one or more letters,,0.05,0.0005223148,
24.01.05,5,0.00245884,0.007786,1787,0.059107,Shields containing other figurative elements or inscriptions,,0.05,0.0012495001,
26.03.01,5,0.00137392,0.001755,6715,0.059107,One triangle,,0.05,0.0046952395,
26.03.07,5,0.00137392,0.001755,1269,0.059107,Triangular figures with one or more truncated or rounded angles,,0.05,0.0008873059,
27.99.02,5,0.0625606,0.3076,5202,0.059107,Letter “B”,1,0.05,0.0036373247,
26.04.05,4,0.025418175,0.08553,45824,0.059107,One quadrilateral,,0.04,0.0320409014,
24.01.03,4,0.00152375,0.002591,1863,0.059107,"Shields containing representations of geometrical figures or solids, lines, bands or partitions",,0.04,0.0013026405,
26.11.01,4,0.00200965,0.003741,16823,0.059107,One line or one band,,0.04,0.0117629208,
26.01.99,4,0.00128695,0.001687,3151,0.059107,Circles containing one or more lines or bands (specify the content),,0.04,0.0022032315,
02.09.01,4,0.0016481,0.003075,6317,0.059107,Hearts,,0.04,0.0044169512,
27.99.13,4,0.001443825,0.00205,6894,0.059107,Letter “M”,,0.04,0.0048203992,
26.04.02,3,0.0335663333,0.08553,34538,0.059107,Rectangles,,0.03,0.0241495429,
27.99.20,3,0.0015660667,0.002004,4641,0.059107,Letter “T”,,0.03,0.0032450642,
24.01.20,3,0.0015204333,0.002591,1724,0.059107,Shields with figurative elements or inscriptions placed outside in any other way,,0.03,0.0012054494,
24.17.17,3,0.0013647667,0.002268,1807,0.059107,At-symbol : @,,0.03,0.0012634844,
27.01.06,3,0.002877,0.004485,1409,0.059107,Letters or numerals forming a circle or a circumference,,0.03,0.0009851962,
26.01.17,3,0.0030366333,0.006699,947,0.059107,Circles containing one or more numerals,,0.03,0.0006621581,
26.11.13,3,0.0014325333,0.001687,8210,0.059107,"Wavy lines or bands, zigzag lines or bands",,0.03,0.0057405683,
27.99.15,3,0.0048836667,0.01001,2063,0.059107,Letter “O”,,0.03,0.0014424838,
27.99.12,3,0.0073991333,0.01686,3032,0.059107,Letter “L”,,0.03,0.0021200247,
27.99.19,3,0.0024015333,0.004543,7412,0.059107,Letter “S”,,0.03,0.0051825934,
26.11.06,3,0.0049482667,0.01304,10867,0.059107,"Thick lines, bands",,0.03,0.0075983868,
03.01.08,3,0.002918,0.004801,2965,0.059107,"Dogs, wolves, foxes",,0.03,0.0020731772,
27.99.21,3,0.0069345667,0.01686,1208,0.059107,Letter “U”,,0.03,0.0008446537,
27.99.05,3,0.0023894333,0.004485,4912,0.059107,Letter “E”,,0.03,0.0034345519,
27.99.04,3,0.001434,0.002004,4028,0.059107,Letter “D”,,0.03,0.0028164445,
27.05.14,2,0.15435,0.3076,4444,0.059107,Letters repeated by mirror effect or symmetrically in any position,1,0.02,0.0031073186,
03.01.22,2,0.003344,0.004801,684,0.059107,Animals of Series I with forepaw(s) resting on an escutcheon (shield)* or other object**,,0.02,0.0004782642,
05.03.13,2,0.0151,0.01686,8293,0.059107,Stylized leaves,,0.02,0.0057986032,
05.03.14,2,0.0151,0.01686,4980,0.059107,One leaf,,0.02,0.0034820987,
26.15.97,2,0.0016715,0.001687,1883,0.059107,Sphere with inscription,,0.02,0.0013166249,
25.03.03,2,0.00098695,0.001006,3741,0.059107,Elongated surfaces with two short sides convex or concave,,0.02,0.0026157693,
26.15.99,2,0.0016715,0.001687,5591,0.059107,One sphere,,0.02,0.00390932,
26.04.18,2,0.00155135,0.002129,12919,0.059107,Quadrilaterals containing one or more letters,,0.02,0.0090331792,
26.04.22,2,0.049285,0.08553,30432,0.059107,Quadrilaterals containing other inscriptions,,0.02,0.0212785595,
24.01.12,2,0.001122,0.001189,423,0.059107,Shields containing representations of manufactured or industrial articles,,0.02,0.0002957686,
24.01.13,2,0.0023196,0.003741,737,0.059107,Shields containing other figurative elements,,0.02,0.0005153226,
24.01.18,2,0.002633,0.003307,1767,0.059107,Shields surmounted by figurative elements or inscriptions,,0.02,0.0012355157,
02.01.95,2,0.0011715,0.001333,2661,0.059107,Stylized men formed by curved lines,,0.02,0.0018606154,
